nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6620279917350196, 0.5426059249953523)","(0.6758291687998753, 0.550681080434707)","(0.678356267077663, 0.5537902965690162)","(0.6807295261841013, 0.5570760412371809)","(0.6703577123599745, 0.5471517888260344)","(0.6691467428540864, 0.5476545453905237)","(0.6676331440329843, 0.5482301488345054)","(0.6802614553547143, 0.5777261475305191)","(0.6629082049245337, 0.5648399181577165)","(0.6563967587230937, 0.5521929718397726)","(0.6501423481738942, 0.5489223546637255)","(0.6817703456867561, 0.6098159853117184)","(0.5813129346965367, 0.5931048037566795)","(0.6412464762345352, 0.6770268514717668)","(0.4853297271233905, 0.6536792548664259)","(0.5911622193309823, 0.7423484431002262)","(0.41691290859853836, 0.6479346930008126)"
"(0.6615788635118316, 0.5419284317876921)","(0.6754232332423031, 0.5501006777747817)","(0.6779540593807529, 0.553196645005323)","(0.6803429068385318, 0.5564796656439644)","(0.6700038826548984, 0.5466139702808063)","(0.6688204083965111, 0.5471376472419804)","(0.6673319927462344, 0.54771182767717)","(0.6799132020879195, 0.5771078502103734)","(0.6626842466545564, 0.5643394296263771)","(0.6559173621775679, 0.551458670403853)","(0.6497051028104943, 0.548182652685749)","(0.6814778015052259, 0.608800224490934)","(0.5811901149494121, 0.5927509779418834)","(0.6409396934898319, 0.673969911667574)","(0.48570760223137577, 0.6557683615417761)","(0.590396066506705, 0.7388190410353936)","(0.41835453814559975, 0.6475169504439094)"
"(0.6614024332075422, 0.541241929247664)","(0.6753226834021541, 0.5495589749240665)","(0.677868724564018, 0.5526746654566085)","(0.6802731229986636, 0.5559723482821105)","(0.6698834354227254, 0.5460195374655568)","(0.6687047885848107, 0.5465370898758071)","(0.6672323073818426, 0.5470796580359107)","(0.6797761204359429, 0.5766493422446007)","(0.6626254311808353, 0.5637145507863641)","(0.6556967252340086, 0.5507486509832202)","(0.6495311017080913, 0.5473085629356502)","(0.6811759645566533, 0.6081312133437838)","(0.5809125451496999, 0.5925547077661363)","(0.6414225020886593, 0.670559674848767)","(0.48661886666204646, 0.6559060303481323)","(0.5898106624752226, 0.7339135334764064)","(0.4208890288581946, 0.6480934207256037)"
"(0.6615662460838456, 0.540624902937519)","(0.6754950287736672, 0.5491051686393643)","(0.6780525665461059, 0.5522725433458548)","(0.6804644098648673, 0.555605406805631)","(0.6699938346178118, 0.5454225291461112)","(0.6688010060425975, 0.5459066411276253)","(0.6673421028888601, 0.5463907696428287)","(0.6797823994865522, 0.5763865239692469)","(0.6626948177953436, 0.5630281595361273)","(0.6557762622833265, 0.5501266281643682)","(0.6496779219809682, 0.54642731659896)","(0.6808101811331206, 0.6077395535849204)","(0.5805437524557682, 0.5923387769496815)","(0.6423607535295566, 0.6666866572864698)","(0.4883433250419476, 0.6515076349387372)","(0.589316056880641, 0.7272623691247632)","(0.4248031928683782, 0.6487813743400143)"
"(0.6620390142872075, 0.5398363750297718)","(0.675918868093781, 0.5485172513481632)","(0.6784681199869647, 0.5517672853314249)","(0.6808777534878352, 0.5551665059892181)","(0.6703526626377965, 0.5445952195943385)","(0.6691303387944252, 0.5450354614457895)","(0.6676906950268171, 0.5454503963321529)","(0.6799663391424517, 0.5761687754195344)","(0.6630244264791632, 0.562203346432507)","(0.6561371934163834, 0.5494238588359819)","(0.6501208793866899, 0.545328490800792)","(0.6804661435402927, 0.607153621447949)","(0.5801462226814336, 0.5919018197448671)","(0.6433525256343668, 0.6621835915358765)","(0.490497402238958, 0.6459147404957498)","(0.5890103877285435, 0.7181642837735616)","(0.4297282834708839, 0.6479421449707952)"
"(0.662941286474954, 0.5393614887079726)","(0.6767606928354113, 0.548195312351059)","(0.679291863402566, 0.5515058115645733)","(0.6816878075644146, 0.5549520552853061)","(0.6711064481235065, 0.5440948922317357)","(0.6698331029820845, 0.5444980648569862)","(0.6684123341575938, 0.5448529006162179)","(0.6804870810264211, 0.5761171950326945)","(0.6638349120989282, 0.5618768631717277)","(0.6568467793486905, 0.5489754822704354)","(0.6509217467063526, 0.5445330544507321)","(0.6802546720960494, 0.6065266032318982)","(0.579947077449942, 0.5913829561713705)","(0.6471331466883783, 0.6580393040652612)","(0.4935504979603785, 0.6412139277913923)","(0.589829615223937, 0.7085530416115196)","(0.43550340674973964, 0.6475158424088463)"
"(0.6639525445746945, 0.5392413388043307)","(0.677766625280982, 0.5482867048892676)","(0.6802709427746874, 0.5516562570225121)","(0.6826535916272869, 0.5551647624491546)","(0.6720442474583105, 0.5440679075834647)","(0.6707235023136198, 0.5444610852461607)","(0.6693328934393855, 0.5447986096768958)","(0.6812568764030809, 0.5763148309745445)","(0.6649567480687508, 0.5621119811262575)","(0.6577170355058786, 0.5487856866318597)","(0.6518912169483173, 0.5441544727012005)","(0.6803893533064228, 0.6055386538827905)","(0.5795241766598409, 0.5921114994373645)","(0.6485673140534723, 0.652752549359294)","(0.4952813118765692, 0.6399390951736837)","(0.5888993737303028, 0.6928757952921333)","(0.4392858794380188, 0.650466434327596)"
"(0.6648019630036446, 0.5394063027866527)","(0.678552413459148, 0.5486291899825599)","(0.6809701222084077, 0.5520209946554592)","(0.6832692795422264, 0.5555666077942849)","(0.6728475748242213, 0.5443954663676827)","(0.6714855012915921, 0.5448175593689617)","(0.670104206997755, 0.545192251394402)","(0.681618639639209, 0.5765751890647118)","(0.6658190345708599, 0.5628056816565696)","(0.6584608746575322, 0.5487994730889392)","(0.6527231581561229, 0.5442249202505982)","(0.6799021561940526, 0.604445416610559)","(0.5777408789087854, 0.5939427076519799)","(0.6487603953112547, 0.6490390367441258)","(0.4933728433294462, 0.6468844242862901)","(0.5874255752507914, 0.673271489726915)","(0.4337187784535077, 0.6579017583584743)"
"(0.6659441356892366, 0.5401435098448011)","(0.6794864870173685, 0.5493943571766507)","(0.6816432637212453, 0.5527477922973111)","(0.6836843939372168, 0.5563134345419213)","(0.6741646210074717, 0.545309342704454)","(0.6728299729751832, 0.5457789793714788)","(0.6715227422458601, 0.5462269385655733)","(0.681449453313869, 0.5771817139812295)","(0.6668762670252443, 0.564210269834613)","(0.6590443681447948, 0.5492805450946313)","(0.6536659567784053, 0.5449227722652598)","(0.6780324758905367, 0.6034440933129739)","(0.5765939454932325, 0.5954677093001247)","(0.6455299684773528, 0.639175528273995)","(0.49387633633780414, 0.6474314056910015)","(0.588514577953411, 0.6519086883340419)","(0.43816388125742045, 0.6589797835250015)"
"(0.6660341273098851, 0.5411880736028687)","(0.6793944474422584, 0.550275847350524)","(0.6813609762625275, 0.5534769428637767)","(0.6832448203802679, 0.5570096602806689)","(0.6743945229303601, 0.5466488553927507)","(0.6730698352649231, 0.5472366199904678)","(0.6717195784573247, 0.5478337971202711)","(0.6806876967836941, 0.5778429372049446)","(0.6669681172270889, 0.5660968477075763)","(0.6588437630857913, 0.5496692436558395)","(0.6537237282677422, 0.5459649125179222)","(0.674840112527213, 0.6023305054311165)","(0.5764082272847506, 0.5973433832744353)","(0.6427795222867076, 0.6227554000896742)","(0.49582020017928563, 0.6477835252012698)","(0.5905872486132299, 0.6253189564723804)","(0.4468119124988308, 0.6614101470767215)"
"(0.6652074818844576, 0.5426143555096546)","(0.6784549069293466, 0.5516825779612538)","(0.6803147053663006, 0.5548143681390592)","(0.6821054838476217, 0.5583192649143294)","(0.6735967695018366, 0.5483020865000223)","(0.6722424176189463, 0.5489427200008394)","(0.6708195121971892, 0.5496109810186722)","(0.6794415865189005, 0.5787692893913032)","(0.6662417100026071, 0.5678717580152848)","(0.657991002906454, 0.5504525323292049)","(0.6530223144240048, 0.5471726633729924)","(0.6713512849696603, 0.6015539861225594)","(0.5771384710198528, 0.5990789000526744)","(0.642137105509397, 0.607380226497607)","(0.4984633636363469, 0.6478202583350794)","(0.5951006422231816, 0.5948301130658276)","(0.4551472877150103, 0.665036955635588)"
"(0.6641659767199799, 0.5444117721977779)","(0.6773401566874468, 0.5537338925130452)","(0.6791045590714155, 0.5569152459675906)","(0.6807321518451198, 0.5603693022038843)","(0.672406699968664, 0.5500994402489752)","(0.6709160442118893, 0.5506393802471662)","(0.6692588989273388, 0.5512556255836321)","(0.6779423589473019, 0.5801239668072533)","(0.6649857987334971, 0.5694275620656148)","(0.6568023979247047, 0.5521349513725257)","(0.6518471409112994, 0.5486495474001756)","(0.6681063187705901, 0.6014304262496943)","(0.5784872624423966, 0.6000447881805326)","(0.6431417187332842, 0.5940761977420277)","(0.5014562489408445, 0.6468077963326653)","(0.6015781990853791, 0.5608868760106737)","(0.4614012943003293, 0.6665364687259394)"
"(0.6621952666825084, 0.5468106226765481)","(0.675539575673485, 0.5560480641040503)","(0.6774473297290328, 0.5592941943304256)","(0.6790938195370864, 0.5627337313476433)","(0.6699518679461016, 0.5518785330243334)","(0.6682368202920852, 0.5521943720626399)","(0.6662882660930265, 0.5526430699930892)","(0.6764856200396057, 0.5815103362490259)","(0.6627065041959994, 0.5705387932715172)","(0.6553151539433544, 0.554815151057878)","(0.6500513425795919, 0.5508681273126947)","(0.6660980440519921, 0.601984043221375)","(0.5802522548984549, 0.6012847069260137)","(0.6453300797855952, 0.5787954349895748)","(0.5044535391536359, 0.6432513846106198)","(0.6098348922107061, 0.5250846929761368)","(0.4653274466941416, 0.6672649815643876)"
"(0.6600284633380842, 0.5494764077635645)","(0.6737126926164263, 0.5585829109856588)","(0.6759231251714405, 0.5620784859557264)","(0.6777507971216763, 0.5655537993757886)","(0.6671329354628552, 0.5536183323059893)","(0.665139961353828, 0.5536872789020595)","(0.662867362821576, 0.5539433982544579)","(0.6755959020627976, 0.5829563585472564)","(0.6600971092710977, 0.5712585942450671)","(0.6540040391864212, 0.5580343338715181)","(0.6481972450698742, 0.5538096872520903)","(0.6656237889280978, 0.602886316798507)","(0.5827133649990566, 0.6028123898106035)","(0.6486604690273895, 0.5612853861355294)","(0.5062199046700717, 0.6398212262244782)","(0.6197841188290749, 0.4886483818917852)","(0.46387140386866066, 0.6666081535232664)"
"(0.6574851102206549, 0.5522930705463982)","(0.6714391727825437, 0.5608185399106622)","(0.6740198617492815, 0.5645533984913427)","(0.6761208500339728, 0.567980386994103)","(0.6639015976087768, 0.5552668886862725)","(0.6616720432168135, 0.5551564444750906)","(0.6591484763405554, 0.5552635272066088)","(0.6749347070436114, 0.58391855202077)","(0.6573635032682722, 0.5717865163351841)","(0.6526874967944107, 0.5613720608757937)","(0.6462159665314482, 0.5567849104776816)","(0.666725149938278, 0.6036875967657107)","(0.5837466946015004, 0.6043686897326751)","(0.6536706192788002, 0.5445380436651646)","(0.5046796462474736, 0.6399955960698352)","(0.6309426028133842, 0.4546318389041172)","(0.45588041866298146, 0.6629095212285072)"
"(0.6546681506650445, 0.5546468200383499)","(0.6687243537747235, 0.5616434274853539)","(0.6716918591019171, 0.5653365133525621)","(0.6741078104172569, 0.568470813038745)","(0.6603363513390793, 0.5562245538740459)","(0.6579297326661504, 0.5561232049982042)","(0.6552501040183039, 0.5562342912444991)","(0.6743861017249417, 0.5831112503171814)","(0.6546164681583587, 0.5718392472722882)","(0.6514692431563278, 0.5643642340506719)","(0.6442168463360194, 0.5598364593265786)","(0.6693969132739084, 0.6044532446872395)","(0.5830124128948571, 0.6059010931939802)","(0.6612927405150635, 0.5296302726079823)","(0.5003376788609523, 0.6451026811188487)","(0.6432270189543162, 0.42463041643996435)","(0.44291904554778416, 0.6610091402258365)"
"(0.6518145435617813, 0.5561671433471034)","(0.6658590302600742, 0.5612046697756639)","(0.6691338722800334, 0.5646816504585171)","(0.6718245853077296, 0.5674301438676184)","(0.6569475420427225, 0.5563937660419591)","(0.6544766817893195, 0.5564592891917652)","(0.6517760710560649, 0.5567176362851295)","(0.6738043360776849, 0.5810980363325652)","(0.6521748259906739, 0.5713771983182248)","(0.650246175296936, 0.5664988778409992)","(0.6423022309383326, 0.5623688553318845)","(0.6729142485242916, 0.6047677372719037)","(0.58048432731962, 0.6085102806836032)","(0.666531007884545, 0.5158429529283441)","(0.49154494345049304, 0.6566043472512355)","(0.6541144756170434, 0.3954584893091028)","(0.42410710870802915, 0.6652822983570603)"
"(0.6493710005755762, 0.5567954021456092)","(0.6632373434402462, 0.5595967933570323)","(0.6666385641186957, 0.5627144557057018)","(0.6694535858981274, 0.5650249811319217)","(0.6542407850841279, 0.5558133554625356)","(0.6517928276028682, 0.5561852253678252)","(0.649153724278049, 0.5567096762168113)","(0.672830672391924, 0.57827202840285)","(0.6499886397437351, 0.5704795964114329)","(0.6490436144919954, 0.5676312214566845)","(0.6405364890476499, 0.5642636276625266)","(0.6759911119798973, 0.6047624071716997)","(0.5758810518504869, 0.6110641258857759)","(0.6714156142203695, 0.5043389725657343)","(0.48023082374970777, 0.6729993242206009)","(0.6655114493169998, 0.3728550291144772)","(0.4009295890937049, 0.6729816127490345)"
"(0.6478377552855001, 0.5567242486493582)","(0.6613372011340317, 0.5572146569098637)","(0.6646606680396567, 0.5599009875373141)","(0.6674529130642245, 0.5618609317810676)","(0.6528100942398298, 0.5548226372067478)","(0.6505258657159796, 0.5555986327169115)","(0.6480918051479594, 0.556473211252885)","(0.6716693921800552, 0.5753544517608246)","(0.6487315033143508, 0.5695599425922753)","(0.648012297692556, 0.567831036927818)","(0.639328266635087, 0.5654264385605761)","(0.6780480103337141, 0.6046385865111464)","(0.5718585112433902, 0.6124145142681962)","(0.6744514542581889, 0.48993669808049967)","(0.4731887318454433, 0.6804317384610936)","(0.678462699159877, 0.35729118792605086)","(0.3936948660231423, 0.6764239033896898)"
"(0.6462756502322675, 0.5558206459859046)","(0.6594214653357495, 0.5542204264716402)","(0.662687350819996, 0.5563873997379306)","(0.6655335518030034, 0.5580232850599411)","(0.6514407146227124, 0.5535277137945316)","(0.6493516906158088, 0.5548039628909196)","(0.6470891604056739, 0.5561031011434714)","(0.6704570442646548, 0.5723575406419104)","(0.6475525577585195, 0.5686036688742394)","(0.6468049297521734, 0.566782041585252)","(0.6379945952019783, 0.5656244335196803)","(0.6791933448442504, 0.6042489619243964)","(0.5684239226621359, 0.6135462511391642)","(0.6797604352444216, 0.4773268334237578)","(0.46815658428452334, 0.6879106676661899)","(0.6898850591588424, 0.3452040900439379)","(0.389405144191845, 0.6859189597043138)"
"(0.6454961706986253, 0.5548205911974263)","(0.6583420167436147, 0.55195526351462)","(0.6614685972809529, 0.5537120059375731)","(0.6642653794833289, 0.5550888596159052)","(0.6509202136582164, 0.5525581289282502)","(0.6489451624852529, 0.554238350380274)","(0.6468147414547594, 0.5558554148062693)","(0.6692791050408562, 0.5700280050853483)","(0.646972275141515, 0.5677700773541479)","(0.6458803534785642, 0.5657048481049806)","(0.637106727608991, 0.5653644475069926)","(0.6801754161194502, 0.6041156859386786)","(0.5659482900079326, 0.6139896523146654)","(0.686073184430184, 0.4727712511877368)","(0.4660292176099934, 0.6924710843390811)","(0.7014223740095318, 0.3382583765577888)","(0.3879769795980217, 0.6964072364193592)"
"(0.6456509838293218, 0.5541936960809448)","(0.6583479998550785, 0.5510486422718834)","(0.6612865677524572, 0.5525438499339544)","(0.66391665382541, 0.5537639684054692)","(0.651264194980925, 0.5522256660294711)","(0.6493091094188215, 0.5540979187805347)","(0.6471489879079091, 0.5558583701685048)","(0.6685060692000238, 0.5690436083953709)","(0.6468230174693764, 0.56736410553361)","(0.645392877238615, 0.5652791640975271)","(0.6366482004696965, 0.5651069108422833)","(0.6809500764299954, 0.6043857354106338)","(0.5646849244068842, 0.6133130799918198)","(0.6921551549907068, 0.4726890995924855)","(0.4668825841172324, 0.6942616617762973)","(0.712224457786357, 0.3353151922876192)","(0.38926158709959635, 0.7054723997216139)"
"(0.645915225947099, 0.5542583193256594)","(0.6588100310250053, 0.5512700783900737)","(0.6617329190105283, 0.5526305519061778)","(0.6643354607906667, 0.5538677677407977)","(0.651591644976246, 0.5524990132082882)","(0.649586640037858, 0.5543773725872008)","(0.6473460354449323, 0.556124762221651)","(0.6684569837330119, 0.5691189097635685)","(0.64676861551814, 0.5673290152094037)","(0.6453749877867457, 0.5654971192488871)","(0.6364890873293234, 0.565378117811431)","(0.6820343441062888, 0.6049639042162964)","(0.564768784390742, 0.6128581966553548)","(0.6979198719793837, 0.47244131356686236)","(0.46921510379631304, 0.697824867872093)","(0.7225988757360247, 0.3348028657736485)","(0.3915021388263978, 0.7130617468785032)"
