nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.6610753536224365, 0.5439938902854919, 0.9999092817306519)","(0.6736571788787842, 0.5501449704170227, 0.9999285936355591)","(0.6767702102661133, 0.5529478788375854, 0.99991375207901)","(0.6799046397209167, 0.5559701323509216, 0.9999216198921204)","(0.6660935282707214, 0.5465359091758728, 0.9997937083244324)","(0.6637862920761108, 0.5466935038566589, 0.9996789693832397)","(0.66121506690979, 0.5468006730079651, 0.9998385906219482)","(0.682691752910614, 0.5742990374565125, 0.9998816251754761)","(0.6579263210296631, 0.5608391761779785, 0.9997902512550354)","(0.6586212515830994, 0.5538672208786011, 0.9999354481697083)","(0.6497419476509094, 0.5505615472793579, 0.9998216032981873)","(0.6883195042610168, 0.6087946891784668, 0.9999995827674866)","(0.5927594900131226, 0.595668613910675, 0.9997413158416748)","(0.635949969291687, 0.686007022857666, 0.975082516670227)","(0.49180981516838074, 0.66074538230896, 0.05677754059433937)","(0.5747870802879333, 0.7528645396232605, 0.9505099654197693)","(0.40237879753112793, 0.6628774404525757, 0.20319120585918427)"
"(0.6611162424087524, 0.5438974499702454, 0.9999129772186279)","(0.6736595034599304, 0.5501098036766052, 0.9999304413795471)","(0.676788330078125, 0.552905797958374, 0.9999166131019592)","(0.6799493432044983, 0.5559185743331909, 0.9999234676361084)","(0.6660405397415161, 0.5465046167373657, 0.9998006820678711)","(0.6637002825737, 0.546668291091919, 0.9996920824050903)","(0.6610888242721558, 0.5467813014984131, 0.9998440146446228)","(0.6827660202980042, 0.5739744901657104, 0.9998868703842163)","(0.6577857732772827, 0.5607259273529053, 0.9998003244400024)","(0.6589607000350952, 0.5537111163139343, 0.9999377131462097)","(0.649901270866394, 0.5504571795463562, 0.9998281002044678)","(0.6888238787651062, 0.6079033613204956, 0.9999995827674866)","(0.5937607884407043, 0.594822347164154, 0.9997550845146179)","(0.6363942623138428, 0.6850928664207458, 0.9753409028053284)","(0.49295923113822937, 0.6606705784797668, 0.055523842573165894)","(0.5748752951622009, 0.7526931166648865, 0.9500820636749268)","(0.402087926864624, 0.6594140529632568, 0.19701039791107178)"
"(0.6610592007637024, 0.543816328048706, 0.999916136264801)","(0.6735705137252808, 0.5500518083572388, 0.9999319314956665)","(0.6767420172691345, 0.5528436303138733, 0.999919056892395)","(0.6799306273460388, 0.5558512806892395, 0.9999248385429382)","(0.6657220125198364, 0.5464571118354797, 0.9998063445091248)","(0.6633033156394958, 0.5466294288635254, 0.9997029900550842)","(0.6605897545814514, 0.5467532277107239, 0.9998482465744019)","(0.6827682256698608, 0.573637843132019, 0.9998913407325745)","(0.6574170589447021, 0.5606076717376709, 0.9998089075088501)","(0.6589698195457458, 0.5536013841629028, 0.999939501285553)","(0.6498632431030273, 0.5504029989242554, 0.9998332262039185)","(0.6891192197799683, 0.60637366771698, 0.9999995827674866)","(0.5937572717666626, 0.5942255258560181, 0.9997670650482178)","(0.6379885077476501, 0.6835677623748779, 0.9756234288215637)","(0.4928988814353943, 0.6599148511886597, 0.054588060826063156)","(0.5751887559890747, 0.7519257068634033, 0.9498792290687561)","(0.3997383713722229, 0.6536889672279358, 0.1921694427728653)"
"(0.6610849499702454, 0.5435584783554077, 0.9999164938926697)","(0.6736368536949158, 0.5499850511550903, 0.9999321699142456)","(0.6767742037773132, 0.5528053045272827, 0.9999200105667114)","(0.6799403429031372, 0.5558424592018127, 0.9999250173568726)","(0.6659544706344604, 0.5463630557060242, 0.9998065233230591)","(0.663615345954895, 0.5465391874313354, 0.9997051358222961)","(0.6610037684440613, 0.5466669797897339, 0.999847948551178)","(0.6827178001403809, 0.5738514065742493, 0.9998946189880371)","(0.6574883460998535, 0.5605866312980652, 0.9998112320899963)","(0.6589186787605286, 0.5534008145332336, 0.9999380707740784)","(0.6498632431030273, 0.5500580668449402, 0.9998286366462708)","(0.6890415549278259, 0.6065115332603455, 0.9999995827674866)","(0.5935539603233337, 0.593594491481781, 0.9997608661651611)","(0.6381796002388, 0.6831260919570923, 0.9758549332618713)","(0.4941375255584717, 0.6600304841995239, 0.05158323049545288)","(0.5753836035728455, 0.7511413097381592, 0.948974609375)","(0.40963008999824524, 0.6539105772972107, 0.18319948017597198)"
"(0.6615319848060608, 0.543335497379303, 0.9999179840087891)","(0.6742284893989563, 0.5499744415283203, 0.9999334812164307)","(0.6771857738494873, 0.5527999997138977, 0.9999223351478577)","(0.6801856756210327, 0.5558633208274841, 0.9999264478683472)","(0.6672534942626953, 0.5463460087776184, 0.9998099207878113)","(0.6652103066444397, 0.5465306043624878, 0.9997126460075378)","(0.6629298329353333, 0.5466622710227966, 0.9998500347137451)","(0.6827211976051331, 0.5749819874763489, 0.9998988509178162)","(0.6584620475769043, 0.5607511401176453, 0.999816358089447)","(0.6589293479919434, 0.5531823635101318, 0.9999375343322754)","(0.6501210331916809, 0.5496428608894348, 0.9998255372047424)","(0.6886308789253235, 0.6078557968139648, 0.9999995827674866)","(0.591290295124054, 0.5934036374092102, 0.9997458457946777)","(0.6381611824035645, 0.6830260753631592, 0.9761658310890198)","(0.4940366744995117, 0.6600999236106873, 0.04840848222374916)","(0.5754837393760681, 0.7504615783691406, 0.9475860595703125)","(0.4120144844055176, 0.6538742184638977, 0.1729753464460373)"
"(0.6617034673690796, 0.5430610179901123, 0.999919056892395)","(0.6744397282600403, 0.5498924255371094, 0.9999344944953918)","(0.6772997379302979, 0.5527413487434387, 0.9999241828918457)","(0.6802221536636353, 0.5558372139930725, 0.9999275207519531)","(0.6678357124328613, 0.5462866425514221, 0.9998127818107605)","(0.6659205555915833, 0.5464908480644226, 0.9997193217277527)","(0.6637874245643616, 0.5466392636299133, 0.9998520016670227)","(0.6826821565628052, 0.5753585696220398, 0.9999023079872131)","(0.6589453816413879, 0.5608329772949219, 0.9998209476470947)","(0.6589242815971375, 0.5529158115386963, 0.9999368190765381)","(0.6501962542533875, 0.5492825508117676, 0.9998229146003723)","(0.6882814168930054, 0.6084848046302795, 0.9999995827674866)","(0.5898373126983643, 0.5932809710502625, 0.9997320771217346)","(0.6381040215492249, 0.683017373085022, 0.9763240814208984)","(0.4939785301685333, 0.6607985496520996, 0.04571008309721947)","(0.5754897594451904, 0.7499526739120483, 0.9457435011863708)","(0.4177602529525757, 0.655267059803009, 0.16412542760372162)"
"(0.6622258424758911, 0.5428740382194519, 0.9999203681945801)","(0.6749683022499084, 0.5498856902122498, 0.9999358654022217)","(0.6776853799819946, 0.552746593952179, 0.9999263286590576)","(0.6804467439651489, 0.555898129940033, 0.9999291300773621)","(0.6688037514686584, 0.5462766289710999, 0.9998167157173157)","(0.6670060157775879, 0.5464864373207092, 0.9997269511222839)","(0.6649894118309021, 0.5466339588165283, 0.9998548030853271)","(0.6826335787773132, 0.5762519240379333, 0.9999058246612549)","(0.6596217751502991, 0.5611255168914795, 0.9998255372047424)","(0.6589536070823669, 0.5527172088623047, 0.9999368190765381)","(0.6504966616630554, 0.5489205718040466, 0.9998213052749634)","(0.6874943375587463, 0.6088587641716003, 0.9999995827674866)","(0.5877819061279297, 0.5927437543869019, 0.9997143745422363)","(0.638059675693512, 0.6830147504806519, 0.9762758016586304)","(0.4930211007595062, 0.6606562733650208, 0.04310619831085205)","(0.5755437612533569, 0.7494736313819885, 0.9436561465263367)","(0.4165061116218567, 0.6515573263168335, 0.15558934211730957)"
"(0.6627525687217712, 0.542855978012085, 0.9999217391014099)","(0.6755563616752625, 0.5499751567840576, 0.9999375939369202)","(0.6782347559928894, 0.5529324412345886, 0.9999285340309143)","(0.6808955669403076, 0.556201696395874, 0.9999313354492188)","(0.6694533228874207, 0.5463230013847351, 0.9998219013214111)","(0.6676571369171143, 0.5465550422668457, 0.9997353553771973)","(0.6656382083892822, 0.5467267632484436, 0.9998583793640137)","(0.6826362013816833, 0.5770838856697083, 0.9999088048934937)","(0.660107433795929, 0.5617674589157104, 0.9998289942741394)","(0.659045398235321, 0.5526959896087646, 0.9999375939369202)","(0.6508551239967346, 0.5488569140434265, 0.9998212456703186)","(0.6869961023330688, 0.6089301705360413, 0.9999995827674866)","(0.586125373840332, 0.5914817452430725, 0.9996920824050903)","(0.6380967497825623, 0.6829138398170471, 0.9752570390701294)","(0.4893758296966553, 0.6497254967689514, 0.04150634631514549)","(0.5755490064620972, 0.7489174604415894, 0.9396380186080933)","(0.4057985544204712, 0.6144119501113892, 0.14900067448616028)"
"(0.6632683277130127, 0.5428515672683716, 0.999924898147583)","(0.6758022904396057, 0.5501562356948853, 0.9999405145645142)","(0.6783809065818787, 0.553169310092926, 0.9999322891235352)","(0.6809450387954712, 0.5564960241317749, 0.9999350905418396)","(0.6699361801147461, 0.5464953184127808, 0.9998296499252319)","(0.6682304739952087, 0.5467833280563354, 0.9997475743293762)","(0.666307270526886, 0.5470332503318787, 0.9998639225959778)","(0.6825652122497559, 0.5777249932289124, 0.9999120831489563)","(0.6609219908714294, 0.5628722906112671, 0.9998331069946289)","(0.6591939330101013, 0.5526808500289917, 0.9999393224716187)","(0.6516467928886414, 0.5488322973251343, 0.9998234510421753)","(0.6854438781738281, 0.6089558601379395, 0.9999995231628418)","(0.5806713700294495, 0.5841044187545776, 0.9996816515922546)","(0.638051450252533, 0.6828699111938477, 0.9685648679733276)","(0.4827713966369629, 0.582159698009491, 0.050476737320423126)","(0.5755245089530945, 0.7489116787910461, 0.9266168475151062)","(0.3941417932510376, 0.5149800777435303, 0.1554975062608719)"
"(0.6636853814125061, 0.5428575277328491, 0.9999300241470337)","(0.6760295629501343, 0.5502975583076477, 0.9999450445175171)","(0.6784654855728149, 0.5533282160758972, 0.9999375939369202)","(0.6809483170509338, 0.5566704273223877, 0.9999402165412903)","(0.6706720590591431, 0.5467071533203125, 0.9998418688774109)","(0.6691811680793762, 0.5470806360244751, 0.9997662305831909)","(0.667493999004364, 0.5474420189857483, 0.9998738169670105)","(0.6821653842926025, 0.5781323313713074, 0.999918520450592)","(0.6617241501808167, 0.5637455582618713, 0.9998447895050049)","(0.6591858863830566, 0.5526764988899231, 0.9999431371688843)","(0.6519886255264282, 0.5488423705101013, 0.9998334050178528)","(0.6841586828231812, 0.609375, 0.999999463558197)","(0.5776086449623108, 0.5771185159683228, 0.9996880888938904)","(0.6378944516181946, 0.6829569935798645, 0.9622712135314941)","(0.4822060167789459, 0.5496169924736023, 0.07459142059087753)","(0.5755548477172852, 0.7493347525596619, 0.9121807813644409)","(0.40948769450187683, 0.45565104484558105, 0.18050552904605865)"
"(0.6649038195610046, 0.5424713492393494, 0.9999359846115112)","(0.6768651604652405, 0.5501230955123901, 0.9999499917030334)","(0.6791346073150635, 0.5531290769577026, 0.9999432563781738)","(0.6814268827438354, 0.5564068555831909, 0.9999457001686096)","(0.6717601418495178, 0.5466236472129822, 0.9998556971549988)","(0.6703543066978455, 0.5470318794250488, 0.9997867941856384)","(0.668759286403656, 0.5474179983139038, 0.9998849630355835)","(0.6821556091308594, 0.5780918598175049, 0.9999256730079651)","(0.662567138671875, 0.5637180209159851, 0.9998586177825928)","(0.6601726412773132, 0.5520817041397095, 0.9999477863311768)","(0.6535936594009399, 0.5484041571617126, 0.9998466372489929)","(0.6841192841529846, 0.6098009347915649, 0.999999463558197)","(0.5762193202972412, 0.5784475803375244, 0.9997063875198364)","(0.6372618079185486, 0.68293297290802, 0.957797110080719)","(0.4870426654815674, 0.5243027806282043, 0.12113377451896667)","(0.5755578875541687, 0.7495021820068359, 0.9064704775810242)","(0.43687009811401367, 0.4180271029472351, 0.23264265060424805)"
"(0.6663400530815125, 0.5424702167510986, 0.999940812587738)","(0.6784818172454834, 0.5501695871353149, 0.9999541640281677)","(0.6805538535118103, 0.5531808137893677, 0.9999480843544006)","(0.6825814247131348, 0.5564463138580322, 0.9999503493309021)","(0.6738730669021606, 0.5467012524604797, 0.9998669028282166)","(0.6727049946784973, 0.5471343994140625, 0.999803364276886)","(0.6713722944259644, 0.5475712418556213, 0.9998939037322998)","(0.682405412197113, 0.5782271027565002, 0.9999315738677979)","(0.6652663946151733, 0.5640653371810913, 0.9998695850372314)","(0.6610718965530396, 0.5520192384719849, 0.9999513626098633)","(0.6551584005355835, 0.5483928918838501, 0.9998563528060913)","(0.6836979985237122, 0.6114218235015869, 0.9999993443489075)","(0.5756776928901672, 0.578703761100769, 0.9997135996818542)","(0.6346405148506165, 0.6829099059104919, 0.9503525495529175)","(0.49885037541389465, 0.5019999742507935, 0.17336168885231018)","(0.5755522847175598, 0.7495498061180115, 0.8996036052703857)","(0.45592018961906433, 0.39515918493270874, 0.28419774770736694)"
"(0.6670300960540771, 0.54243004322052, 0.999944269657135)","(0.6793362498283386, 0.5501916408538818, 0.9999575018882751)","(0.6813479661941528, 0.5532171726226807, 0.999951958656311)","(0.683281421661377, 0.556483805179596, 0.9999541640281677)","(0.6748581528663635, 0.5467171669006348, 0.9998754858970642)","(0.6737849116325378, 0.5471585988998413, 0.9998160004615784)","(0.6725572347640991, 0.5476118326187134, 0.9999005794525146)","(0.6826733946800232, 0.578386127948761, 0.999936044216156)","(0.6665124893188477, 0.5641692280769348, 0.9998778104782104)","(0.6615233421325684, 0.5518858432769775, 0.9999536871910095)","(0.6558468341827393, 0.5482966899871826, 0.9998624920845032)","(0.6837418079376221, 0.6132706999778748, 0.9999991059303284)","(0.5768411755561829, 0.5798521041870117, 0.9997149705886841)","(0.6335138082504272, 0.6829397082328796, 0.9402710795402527)","(0.5118123292922974, 0.4999612867832184, 0.22304309904575348)","(0.5756234526634216, 0.7497742772102356, 0.8907537460327148)","(0.4740689694881439, 0.3747873902320862, 0.3349989056587219)"
"(0.6670759320259094, 0.5427302122116089, 0.9999465346336365)","(0.679562509059906, 0.5509018301963806, 0.9999603033065796)","(0.6815940141677856, 0.5540914535522461, 0.9999551773071289)","(0.6835059523582458, 0.557498037815094, 0.9999575018882751)","(0.675062358379364, 0.5471494197845459, 0.9998818039894104)","(0.6739944815635681, 0.5475530028343201, 0.9998249411582947)","(0.6727782487869263, 0.5479964017868042, 0.9999052882194519)","(0.6828890442848206, 0.5794223546981812, 0.9999397397041321)","(0.6671933531761169, 0.5647324919700623, 0.9998835921287537)","(0.6615935564041138, 0.5522094964981079, 0.9999547004699707)","(0.6560171842575073, 0.5484811663627625, 0.99986332654953)","(0.6837803721427917, 0.6155114769935608, 0.9999987483024597)","(0.5774941444396973, 0.5808362364768982, 0.999699592590332)","(0.6335331797599792, 0.6827998161315918, 0.9281855225563049)","(0.526397168636322, 0.49056383967399597, 0.2692832350730896)","(0.576549232006073, 0.7498866319656372, 0.879270613193512)","(0.49289414286613464, 0.3575855791568756, 0.3800351321697235)"
"(0.6670183539390564, 0.543194055557251, 0.9999471306800842)","(0.6795322299003601, 0.5516749024391174, 0.9999625086784363)","(0.6815967559814453, 0.5549935102462769, 0.9999576210975647)","(0.6835219264030457, 0.5584934949874878, 0.99996018409729)","(0.6749176979064941, 0.5476643443107605, 0.999885618686676)","(0.673790454864502, 0.5480138063430786, 0.9998298287391663)","(0.6725082397460938, 0.5484122037887573, 0.9999079704284668)","(0.6829262375831604, 0.5802828669548035, 0.9999421834945679)","(0.6670612096786499, 0.5651270151138306, 0.9998859763145447)","(0.6615938544273376, 0.5526955127716064, 0.9999539852142334)","(0.655949056148529, 0.5488051772117615, 0.9998568296432495)","(0.6839191913604736, 0.6167892217636108, 0.9999982714653015)","(0.5805820822715759, 0.5695748329162598, 0.9996782541275024)","(0.6335974931716919, 0.6826307773590088, 0.9155387878417969)","(0.5353830456733704, 0.4813307523727417, 0.31556540727615356)","(0.5773464441299438, 0.7500449419021606, 0.8695907592773438)","(0.5070979595184326, 0.34397464990615845, 0.42404425144195557)"
"(0.6672425270080566, 0.5440810918807983, 0.9999454617500305)","(0.6799675822257996, 0.5529637932777405, 0.999963641166687)","(0.6820725798606873, 0.5563414692878723, 0.9999584555625916)","(0.6840081810951233, 0.5599579811096191, 0.9999617338180542)","(0.6752046942710876, 0.5489655137062073, 0.9998859167098999)","(0.6740622520446777, 0.5494373440742493, 0.9998287558555603)","(0.6727715134620667, 0.5499725341796875, 0.9999082684516907)","(0.6833441853523254, 0.5819995999336243, 0.9999414086341858)","(0.667582094669342, 0.5676476955413818, 0.9998828768730164)","(0.6619665622711182, 0.5534987449645996, 0.9999473690986633)","(0.6563277840614319, 0.5498064756393433, 0.999830961227417)","(0.6839463710784912, 0.6187769770622253, 0.9999973177909851)","(0.581281840801239, 0.5720712542533875, 0.9996589422225952)","(0.6338003277778625, 0.682074785232544, 0.9017136096954346)","(0.5444604158401489, 0.46934404969215393, 0.36401236057281494)","(0.5781369805335999, 0.750037431716919, 0.8615979552268982)","(0.5274407267570496, 0.3340981900691986, 0.470583975315094)"
"(0.6673411726951599, 0.5444884896278381, 0.9999437928199768)","(0.6802065372467041, 0.5535348653793335, 0.9999644756317139)","(0.6823312640190125, 0.5569384098052979, 0.9999590516090393)","(0.6842606663703918, 0.5605998635292053, 0.9999629855155945)","(0.6753613352775574, 0.5495463609695435, 0.9998859763145447)","(0.6742031574249268, 0.5500790476799011, 0.9998273849487305)","(0.672889769077301, 0.550668478012085, 0.9999081492424011)","(0.6835826635360718, 0.5827234983444214, 0.9999399185180664)","(0.6678377985954285, 0.5690010786056519, 0.9998800754547119)","(0.662126362323761, 0.5538976192474365, 0.9999406337738037)","(0.6565147638320923, 0.5502975583076477, 0.9998048543930054)","(0.6840387582778931, 0.6190043091773987, 0.9999963641166687)","(0.5820755362510681, 0.5746564865112305, 0.9996395707130432)","(0.6344690918922424, 0.6812100410461426, 0.8896676898002625)","(0.5521280765533447, 0.4647809565067291, 0.41120317578315735)","(0.5788282752037048, 0.7500167489051819, 0.854372501373291)","(0.5442060232162476, 0.326821506023407, 0.5135977268218994)"
"(0.6677305698394775, 0.5445051193237305, 0.9999406933784485)","(0.6806619763374329, 0.5535542964935303, 0.999964714050293)","(0.682767391204834, 0.556939959526062, 0.999958872795105)","(0.6846651434898376, 0.560578465461731, 0.999963641166687)","(0.6758147478103638, 0.5495880842208862, 0.9998841285705566)","(0.6746575236320496, 0.5501325726509094, 0.9998234510421753)","(0.6733288168907166, 0.5507319569587708, 0.9999065399169922)","(0.6839428544044495, 0.5828126072883606, 0.9999372363090515)","(0.6685206294059753, 0.5694943070411682, 0.999875545501709)","(0.6625730991363525, 0.5539028644561768, 0.9999306797981262)","(0.657077431678772, 0.5503087043762207, 0.9997668862342834)","(0.68426513671875, 0.61919766664505, 0.9999955296516418)","(0.5888534188270569, 0.5690548419952393, 0.9996155500411987)","(0.6349315643310547, 0.6810035705566406, 0.8788239359855652)","(0.5610588192939758, 0.4577758014202118, 0.45939335227012634)","(0.5790912508964539, 0.7499946355819702, 0.8455637693405151)","(0.5590898990631104, 0.31877100467681885, 0.5546848177909851)"
"(0.6678611040115356, 0.5444982647895813, 0.9999417662620544)","(0.680827796459198, 0.5535366535186768, 0.999966561794281)","(0.68294358253479, 0.5569157004356384, 0.999960720539093)","(0.6848387718200684, 0.5605484843254089, 0.9999656677246094)","(0.6759693622589111, 0.5495769381523132, 0.9998896718025208)","(0.674825131893158, 0.5501154661178589, 0.9998314380645752)","(0.6735014915466309, 0.5507087111473083, 0.9999109506607056)","(0.684256911277771, 0.5827877521514893, 0.9999386072158813)","(0.6692216992378235, 0.5698171257972717, 0.9998799562454224)","(0.6627906560897827, 0.5539276599884033, 0.9999282956123352)","(0.6573324799537659, 0.550335168838501, 0.9997584819793701)","(0.6843013763427734, 0.6198731660842896, 0.9999948740005493)","(0.5920236706733704, 0.5700737237930298, 0.9996157884597778)","(0.6350142955780029, 0.680986762046814, 0.8707730174064636)","(0.568525493144989, 0.4592393636703491, 0.5059407949447632)","(0.5791457891464233, 0.7498926520347595, 0.8394476771354675)","(0.5731333494186401, 0.3183840811252594, 0.5939506888389587)"
"(0.6678962111473083, 0.5444913506507874, 0.9999417662620544)","(0.6808410882949829, 0.5534895062446594, 0.9999678134918213)","(0.6829493641853333, 0.5568422675132751, 0.999961793422699)","(0.6848385334014893, 0.5604329705238342, 0.999967098236084)","(0.6760488748550415, 0.5495635271072388, 0.9998927712440491)","(0.6749547123908997, 0.5500996708869934, 0.9998360872268677)","(0.6736812591552734, 0.5507013201713562, 0.9999138116836548)","(0.6842955350875854, 0.5827375650405884, 0.9999389052391052)","(0.6698089838027954, 0.570061206817627, 0.9998822212219238)","(0.662850558757782, 0.5539165735244751, 0.999924898147583)","(0.6574684381484985, 0.550333559513092, 0.9997450709342957)","(0.684273362159729, 0.6203211545944214, 0.999994158744812)","(0.59178626537323, 0.5759579539299011, 0.9996137619018555)","(0.6348680853843689, 0.6812324523925781, 0.8642126321792603)","(0.5747905969619751, 0.45686182379722595, 0.5504090189933777)","(0.579373836517334, 0.749896228313446, 0.8356873393058777)","(0.5903364419937134, 0.3191172182559967, 0.6305112838745117)"
"(0.6679366827011108, 0.5445517301559448, 0.9999387860298157)","(0.6808416843414307, 0.5534874796867371, 0.9999681115150452)","(0.6829477548599243, 0.5568199157714844, 0.9999614357948303)","(0.6848375201225281, 0.5603988170623779, 0.999967634677887)","(0.6760410666465759, 0.5496624112129211, 0.9998932480812073)","(0.6749387383460999, 0.550262987613678, 0.9998366832733154)","(0.6736521124839783, 0.5509397387504578, 0.9999147653579712)","(0.6843022108078003, 0.582804262638092, 0.9999361634254456)","(0.669750988483429, 0.570465624332428, 0.9998799562454224)","(0.6629359126091003, 0.5539225339889526, 0.9999160766601562)","(0.657497763633728, 0.5504064559936523, 0.9997137188911438)","(0.684154212474823, 0.6212795376777649, 0.999992847442627)","(0.5918365716934204, 0.5784901976585388, 0.9996104836463928)","(0.6337152123451233, 0.6816105246543884, 0.8491067290306091)","(0.5815767049789429, 0.45473387837409973, 0.5904412269592285)","(0.5793652534484863, 0.7499052882194519, 0.8256163001060486)","(0.6004438400268555, 0.32395392656326294, 0.6639440655708313)"
