nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.4586004614830017, 0.3779488801956177, 0.9999915361404419)","(0.4702799916267395, 0.3684740662574768, 0.9999769926071167)","(0.47808125615119934, 0.3685232400894165, 0.9999748468399048)","(0.4858185350894928, 0.368755966424942, 0.9999767541885376)","(0.44779571890830994, 0.36937227845191956, 0.999968409538269)","(0.44126656651496887, 0.37005650997161865, 0.9999623894691467)","(0.4337094724178314, 0.37064021825790405, 0.9999604225158691)","(0.49859821796417236, 0.3748132288455963, 0.9999402165412903)","(0.42539581656455994, 0.3769971430301666, 0.9999258518218994)","(0.474974125623703, 0.38965269923210144, 0.9999937415122986)","(0.4450947344303131, 0.38991302251815796, 0.9999885559082031)","(0.5573580265045166, 0.43285760283470154, 0.9999971389770508)","(0.3720487058162689, 0.4320904016494751, 0.9999492764472961)","(0.5776181817054749, 0.5031360387802124, 0.9929891228675842)","(0.32381561398506165, 0.49927589297294617, 0.9829576015472412)","(0.5901650786399841, 0.5595502853393555, 0.9971814155578613)","(0.29371434450149536, 0.5568294525146484, 0.9777726531028748)"
"(0.45856308937072754, 0.37795135378837585, 0.9999914765357971)","(0.47019055485725403, 0.36847585439682007, 0.999976634979248)","(0.4779837727546692, 0.3685222268104553, 0.9999745488166809)","(0.48571375012397766, 0.3687499463558197, 0.9999762773513794)","(0.4477362334728241, 0.3693796694278717, 0.9999682307243347)","(0.4412049651145935, 0.3700646460056305, 0.9999623894691467)","(0.4336768090724945, 0.37065187096595764, 0.9999603629112244)","(0.4985041916370392, 0.3747691214084625, 0.9999394416809082)","(0.42530909180641174, 0.3770008087158203, 0.9999265670776367)","(0.47495603561401367, 0.3896571099758148, 0.999993622303009)","(0.44507402181625366, 0.3899172246456146, 0.999988317489624)","(0.5577670335769653, 0.43283945322036743, 0.999997079372406)","(0.3720760643482208, 0.43209168314933777, 0.9999503493309021)","(0.5780003666877747, 0.5030559301376343, 0.9928649663925171)","(0.32383930683135986, 0.49927589297294617, 0.9830701351165771)","(0.5911016464233398, 0.5595310926437378, 0.9971150755882263)","(0.29371336102485657, 0.5560966730117798, 0.977981686592102)"
"(0.458464652299881, 0.37794235348701477, 0.9999915361404419)","(0.4699731469154358, 0.3684498369693756, 0.9999764561653137)","(0.4777529239654541, 0.3684808313846588, 0.9999744892120361)","(0.4854601323604584, 0.368687242269516, 0.9999760389328003)","(0.4476604461669922, 0.369375079870224, 0.9999682903289795)","(0.44113996624946594, 0.3700622022151947, 0.9999626874923706)","(0.43363046646118164, 0.37065231800079346, 0.9999605417251587)","(0.4983521103858948, 0.3746693730354309, 0.9999394416809082)","(0.4252539575099945, 0.37699851393699646, 0.9999278783798218)","(0.47485655546188354, 0.3896411061286926, 0.9999935626983643)","(0.4450330436229706, 0.3899066150188446, 0.9999881982803345)","(0.5581584572792053, 0.43277809023857117, 0.999997079372406)","(0.3720862865447998, 0.43202537298202515, 0.9999516010284424)","(0.5789043307304382, 0.5025865435600281, 0.9928476810455322)","(0.32396048307418823, 0.4992465674877167, 0.9832043647766113)","(0.5917277932167053, 0.5589654445648193, 0.9970947504043579)","(0.2937353253364563, 0.5555199980735779, 0.9782344698905945)"
"(0.45784297585487366, 0.37794390320777893, 0.9999914765357971)","(0.46882152557373047, 0.36842969059944153, 0.9999759793281555)","(0.4766714572906494, 0.3684263825416565, 0.999974250793457)","(0.4843825101852417, 0.368582159280777, 0.9999755620956421)","(0.4471159875392914, 0.36938682198524475, 0.9999678134918213)","(0.4405800998210907, 0.3700871765613556, 0.9999624490737915)","(0.43311068415641785, 0.37069955468177795, 0.9999598860740662)","(0.49785664677619934, 0.3745371997356415, 0.9999392628669739)","(0.4248763620853424, 0.37704241275787354, 0.999927818775177)","(0.47439321875572205, 0.3896353840827942, 0.9999934434890747)","(0.4448087513446808, 0.38991039991378784, 0.9999879002571106)","(0.5581798553466797, 0.43243345618247986, 0.9999971389770508)","(0.37223759293556213, 0.4320147931575775, 0.999952495098114)","(0.5798595547676086, 0.5017053484916687, 0.9929537773132324)","(0.3241630494594574, 0.4992324411869049, 0.9831341505050659)","(0.592383086681366, 0.5580452084541321, 0.9971250891685486)","(0.29372233152389526, 0.5550530552864075, 0.9783018231391907)"
"(0.4572286307811737, 0.37804049253463745, 0.9999913573265076)","(0.46768590807914734, 0.36843013763427734, 0.9999756217002869)","(0.47557684779167175, 0.3684065043926239, 0.9999740719795227)","(0.48328766226768494, 0.36850759387016296, 0.999975323677063)","(0.44650349020957947, 0.36949339509010315, 0.9999671578407288)","(0.439884215593338, 0.3702406883239746, 0.9999617338180542)","(0.4324605464935303, 0.3709189295768738, 0.9999588131904602)","(0.4973165988922119, 0.3743308186531067, 0.9999398589134216)","(0.42420971393585205, 0.37717798352241516, 0.9999264478683472)","(0.4739157259464264, 0.3896539807319641, 0.9999934434890747)","(0.44451597332954407, 0.3900350034236908, 0.9999876618385315)","(0.5582019090652466, 0.4314478933811188, 0.9999971985816956)","(0.37265822291374207, 0.43166348338127136, 0.9999523758888245)","(0.5812259316444397, 0.5008360743522644, 0.9930416345596313)","(0.32453253865242004, 0.4988344609737396, 0.9826450347900391)","(0.5928635597229004, 0.5574756860733032, 0.9971379041671753)","(0.2937376797199249, 0.5543533563613892, 0.9777677655220032)"
"(0.456732839345932, 0.378540962934494, 0.9999909996986389)","(0.46684902906417847, 0.36853355169296265, 0.9999748468399048)","(0.47476139664649963, 0.36843881011009216, 0.9999732971191406)","(0.48246103525161743, 0.36850765347480774, 0.9999746084213257)","(0.4459671974182129, 0.3699682056903839, 0.9999659061431885)","(0.43924716114997864, 0.3708220422267914, 0.9999601244926453)","(0.4318176209926605, 0.3716382682323456, 0.9999570846557617)","(0.49695321917533875, 0.37425482273101807, 0.9999392032623291)","(0.42372649908065796, 0.3775903284549713, 0.9999236464500427)","(0.4736701548099518, 0.38999873399734497, 0.9999933242797852)","(0.44418469071388245, 0.39074620604515076, 0.9999872446060181)","(0.5582013130187988, 0.4301413893699646, 0.9999972581863403)","(0.3729141056537628, 0.43139997124671936, 0.9999518394470215)","(0.5813644528388977, 0.4998759627342224, 0.9930379986763)","(0.32474398612976074, 0.4986354410648346, 0.9821006059646606)","(0.5932064652442932, 0.5568417906761169, 0.9970947504043579)","(0.29386666417121887, 0.5540514588356018, 0.9771316647529602)"
"(0.45637568831443787, 0.37983882427215576, 0.9999908208847046)","(0.46616268157958984, 0.3690783679485321, 0.9999744892120361)","(0.47408968210220337, 0.36879459023475647, 0.9999728798866272)","(0.4817931056022644, 0.3686901926994324, 0.999974250793457)","(0.44539180397987366, 0.3711547553539276, 0.9999653100967407)","(0.43856513500213623, 0.3721211552619934, 0.9999592900276184)","(0.4310949146747589, 0.3730992376804352, 0.9999563097953796)","(0.4966604709625244, 0.37424275279045105, 0.9999391436576843)","(0.4233345687389374, 0.37835970520973206, 0.999922513961792)","(0.4735877811908722, 0.3909231722354889, 0.9999933242797852)","(0.4438961148262024, 0.3923194706439972, 0.9999871850013733)","(0.5583333969116211, 0.4295296370983124, 0.9999973177909851)","(0.3731468617916107, 0.4313429296016693, 0.9999524354934692)","(0.5816578269004822, 0.4995709955692291, 0.9930512309074402)","(0.3250711262226105, 0.4986812174320221, 0.981980562210083)","(0.5938052535057068, 0.5566586852073669, 0.9970514178276062)","(0.29426735639572144, 0.5541073083877563, 0.9771195650100708)"
"(0.4563007652759552, 0.3802950084209442, 0.9999906420707703)","(0.46595221757888794, 0.3692964017391205, 0.9999740123748779)","(0.47382667660713196, 0.36893874406814575, 0.999972403049469)","(0.4814627766609192, 0.3687572181224823, 0.9999739527702332)","(0.4451765716075897, 0.37159809470176697, 0.9999642372131348)","(0.4383232295513153, 0.372616708278656, 0.9999577403068542)","(0.4307810068130493, 0.3736491799354553, 0.9999547004699707)","(0.49653127789497375, 0.3741690218448639, 0.9999392628669739)","(0.423174649477005, 0.37862852215766907, 0.9999192953109741)","(0.47358477115631104, 0.3911708891391754, 0.9999933838844299)","(0.44387581944465637, 0.39277857542037964, 0.9999870657920837)","(0.5583546757698059, 0.4288395345211029, 0.9999974370002747)","(0.3734665811061859, 0.4313298463821411, 0.9999522566795349)","(0.582425594329834, 0.49894610047340393, 0.9931871294975281)","(0.32633233070373535, 0.4989253282546997, 0.981496274471283)","(0.5952948331832886, 0.5562560558319092, 0.997059166431427)","(0.2950081527233124, 0.5541459321975708, 0.977040708065033)"
"(0.45671525597572327, 0.3805024325847626, 0.9999904036521912)","(0.4661537706851959, 0.3694566786289215, 0.9999733567237854)","(0.47388747334480286, 0.36907947063446045, 0.9999716877937317)","(0.481491357088089, 0.3688724637031555, 0.9999733567237854)","(0.4453110992908478, 0.3717750012874603, 0.9999631643295288)","(0.43855342268943787, 0.37281760573387146, 0.9999563694000244)","(0.43097174167633057, 0.3738807737827301, 0.9999534487724304)","(0.4965256154537201, 0.374165803194046, 0.999938428401947)","(0.42321860790252686, 0.37898099422454834, 0.9999169111251831)","(0.4741075336933136, 0.3913525640964508, 0.9999933242797852)","(0.44436466693878174, 0.3929736912250519, 0.9999868869781494)","(0.5585598349571228, 0.4287704527378082, 0.9999974966049194)","(0.3737012445926666, 0.4314284920692444, 0.9999521374702454)","(0.5834627747535706, 0.4988066554069519, 0.9931997656822205)","(0.3277198374271393, 0.4996166527271271, 0.9813053607940674)","(0.5964138507843018, 0.5558450818061829, 0.997054934501648)","(0.2963516116142273, 0.5542294979095459, 0.9770505428314209)"
"(0.4580809772014618, 0.38088974356651306, 0.9999905824661255)","(0.4674326777458191, 0.36984783411026, 0.9999738931655884)","(0.4750336706638336, 0.369534969329834, 0.9999722242355347)","(0.48275649547576904, 0.3693409562110901, 0.9999739527702332)","(0.4460475742816925, 0.37196481227874756, 0.9999638199806213)","(0.439409464597702, 0.3729798197746277, 0.9999569654464722)","(0.4319376051425934, 0.3740212023258209, 0.9999542236328125)","(0.497032105922699, 0.37433481216430664, 0.9999399185180664)","(0.42345017194747925, 0.3792658746242523, 0.9999185800552368)","(0.47563719749450684, 0.3917461335659027, 0.9999935030937195)","(0.445467472076416, 0.39324864745140076, 0.9999871850013733)","(0.5600929260253906, 0.428838312625885, 0.9999975562095642)","(0.37510573863983154, 0.4315398931503296, 0.9999529123306274)","(0.584229052066803, 0.4988369047641754, 0.9931842684745789)","(0.32903623580932617, 0.4996178448200226, 0.9814584255218506)","(0.5970344543457031, 0.55586838722229, 0.9970523715019226)","(0.29817935824394226, 0.5542641282081604, 0.9772889018058777)"
"(0.45992231369018555, 0.3816232979297638, 0.9999906420707703)","(0.46915799379348755, 0.37055450677871704, 0.9999741315841675)","(0.47678008675575256, 0.3703235387802124, 0.9999725222587585)","(0.48447394371032715, 0.37009570002555847, 0.9999741911888123)","(0.447524756193161, 0.37235012650489807, 0.9999640583992004)","(0.4409814774990082, 0.37324926257133484, 0.9999573230743408)","(0.43404659628868103, 0.3742281198501587, 0.9999545812606812)","(0.497732937335968, 0.3746853172779083, 0.999940812587738)","(0.42437121272087097, 0.3794810175895691, 0.999920129776001)","(0.47722652554512024, 0.3924615681171417, 0.9999935626983643)","(0.44711971282958984, 0.3936948776245117, 0.9999873042106628)","(0.5618324279785156, 0.429005891084671, 0.999997615814209)","(0.3761269748210907, 0.43165573477745056, 0.9999533891677856)","(0.5854798555374146, 0.498853862285614, 0.9931514859199524)","(0.32965368032455444, 0.4996444284915924, 0.981711208820343)","(0.5975887179374695, 0.555889904499054, 0.9970566034317017)","(0.2991366684436798, 0.5542910695075989, 0.9774838089942932)"
"(0.461550772190094, 0.381944477558136, 0.9999904632568359)","(0.47070902585983276, 0.37087729573249817, 0.999973475933075)","(0.47834494709968567, 0.3706895709037781, 0.9999719858169556)","(0.4859454035758972, 0.3704725503921509, 0.9999734163284302)","(0.44916659593582153, 0.37248605489730835, 0.9999634027481079)","(0.4426562190055847, 0.37331777811050415, 0.9999569058418274)","(0.43645501136779785, 0.37425392866134644, 0.9999540448188782)","(0.4985930323600769, 0.37496885657310486, 0.999939501285553)","(0.4261525869369507, 0.3795717656612396, 0.9999205470085144)","(0.47835394740104675, 0.39291203022003174, 0.9999933242797852)","(0.4488189220428467, 0.39393940567970276, 0.999987006187439)","(0.5630738139152527, 0.42929762601852417, 0.999997615814209)","(0.3767143785953522, 0.4322277307510376, 0.9999539256095886)","(0.5866159200668335, 0.49930208921432495, 0.9930188059806824)","(0.3304947018623352, 0.5005470514297485, 0.9819818735122681)","(0.5978545546531677, 0.5565611720085144, 0.9970247745513916)","(0.29915398359298706, 0.5559629797935486, 0.9777436852455139)"
"(0.462896466255188, 0.38277390599250793, 0.9999905228614807)","(0.47230154275894165, 0.371504008769989, 0.999973714351654)","(0.4799935221672058, 0.37129271030426025, 0.9999721646308899)","(0.48750221729278564, 0.3710455298423767, 0.9999735355377197)","(0.4503856897354126, 0.3730112612247467, 0.999963641166687)","(0.4437867999076843, 0.3736988306045532, 0.999957263469696)","(0.4379197061061859, 0.3745480477809906, 0.9999544024467468)","(0.4997405409812927, 0.37545982003211975, 0.999940037727356)","(0.4273209571838379, 0.3798258900642395, 0.9999217987060547)","(0.47946980595588684, 0.39374637603759766, 0.9999933838844299)","(0.4499705135822296, 0.3946109116077423, 0.9999870657920837)","(0.5640473961830139, 0.42998459935188293, 0.9999976754188538)","(0.37785786390304565, 0.43242552876472473, 0.9999542236328125)","(0.5879657864570618, 0.5003184676170349, 0.992958128452301)","(0.3315366208553314, 0.5008216500282288, 0.982147753238678)","(0.5982970595359802, 0.557335615158081, 0.9970266222953796)","(0.2997026741504669, 0.5563757419586182, 0.9780083298683167)"
"(0.4651021957397461, 0.3827316164970398, 0.9999902248382568)","(0.47483858466148376, 0.371537983417511, 0.9999730587005615)","(0.4826098382472992, 0.371349036693573, 0.9999715685844421)","(0.4899519085884094, 0.37113991379737854, 0.9999729990959167)","(0.45303043723106384, 0.37299874424934387, 0.9999626874923706)","(0.4460395872592926, 0.37367185950279236, 0.9999560713768005)","(0.4407579302787781, 0.3744683861732483, 0.9999531507492065)","(0.5014617443084717, 0.3755859136581421, 0.9999391436576843)","(0.42999163269996643, 0.37981149554252625, 0.999920129776001)","(0.4813084304332733, 0.3937205374240875, 0.9999932050704956)","(0.45203763246536255, 0.3945702016353607, 0.9999866485595703)","(0.5653477311134338, 0.430963397026062, 0.9999976754188538)","(0.37877601385116577, 0.4323815405368805, 0.9999533295631409)","(0.5889275670051575, 0.5015669465065002, 0.9929103851318359)","(0.33223292231559753, 0.5007592439651489, 0.9821048378944397)","(0.5984985828399658, 0.5579326748847961, 0.9970124363899231)","(0.3002736270427704, 0.5563898682594299, 0.9777161478996277)"
"(0.46755361557006836, 0.3828919231891632, 0.9999898672103882)","(0.47740834951400757, 0.3718012273311615, 0.9999719858169556)","(0.4849904477596283, 0.3715859353542328, 0.999970555305481)","(0.4921171963214874, 0.37140026688575745, 0.9999719858169556)","(0.4558027684688568, 0.3730824887752533, 0.9999613165855408)","(0.4483800530433655, 0.37369945645332336, 0.9999545216560364)","(0.443110853433609, 0.37445932626724243, 0.9999515414237976)","(0.5030919909477234, 0.3757953345775604, 0.9999371767044067)","(0.43242233991622925, 0.3798089623451233, 0.999918520450592)","(0.48330530524253845, 0.3939419388771057, 0.999992847442627)","(0.45446133613586426, 0.39464807510375977, 0.9999861717224121)","(0.5666990876197815, 0.4314993619918823, 0.9999976754188538)","(0.37994709610939026, 0.43216273188591003, 0.9999532103538513)","(0.5892485976219177, 0.501933753490448, 0.9928133487701416)","(0.3330739140510559, 0.5005764961242676, 0.9821423292160034)","(0.5987098217010498, 0.5586927533149719, 0.9969903230667114)","(0.3005317747592926, 0.5563941597938538, 0.9775098562240601)"
"(0.4692734181880951, 0.3829730451107025, 0.9999896287918091)","(0.47940582036972046, 0.3718341886997223, 0.9999713897705078)","(0.4869951605796814, 0.37160053849220276, 0.9999697804450989)","(0.4940429627895355, 0.3714117705821991, 0.9999712705612183)","(0.45777520537376404, 0.373116672039032, 0.9999606013298035)","(0.4501110911369324, 0.3737252652645111, 0.9999536871910095)","(0.44476139545440674, 0.37446802854537964, 0.9999507665634155)","(0.5056371092796326, 0.3757925033569336, 0.9999352097511292)","(0.4346347153186798, 0.3798288404941559, 0.9999174475669861)","(0.4852212965488434, 0.3940211832523346, 0.9999925494194031)","(0.4563184976577759, 0.39483991265296936, 0.9999857544898987)","(0.568727433681488, 0.43200817704200745, 0.999997615814209)","(0.38161513209342957, 0.43199893832206726, 0.9999535083770752)","(0.5896886587142944, 0.5028495192527771, 0.9925535321235657)","(0.33336204290390015, 0.5001939535140991, 0.9822915196418762)","(0.5994440913200378, 0.558865487575531, 0.996932864189148)","(0.30051708221435547, 0.5562649369239807, 0.9774320125579834)"
