nose,left_eye,right_eye,left_ear,right_ear,left_shoulder,right_shoulder,left_elbow,right_elbow,left_wrist,right_wrist,left_hip,right_hip,left_knee,right_knee,left_ankle,right_ankle
"(0.353210535221723, 0.38037216927343953)","(0.35902082947862257, 0.3696419809942765)","(0.36565752393438067, 0.3685436139017838)","(0.3725337298599998, 0.3674947417977259)","(0.34079542276742647, 0.3727646429083017)","(0.3346068211646632, 0.37380169502227256)","(0.3287363981172484, 0.3747731007479295)","(0.39473580181737683, 0.37062117964515673)","(0.3286290193771156, 0.37883328648158243)","(0.3716016039425962, 0.38973788628767225)","(0.35010627287251206, 0.39219975311717314)","(0.4719373849861004, 0.41524944119242335)","(0.30341690139614963, 0.4344958363574155)","(0.5348692896204962, 0.4761928353276296)","(0.29367240311660475, 0.49528866950726563)","(0.4730286044535391, 0.49195230111375665)","(0.25499332003243375, 0.5326528042068581)"
"(0.3463374462438915, 0.3798806530473402)","(0.35199152068658385, 0.3691537394112371)","(0.3586727714205129, 0.3680658028537029)","(0.36541510837061497, 0.3670305619428772)","(0.3333842366725422, 0.37231073797721764)","(0.32723675567509203, 0.37334179815712587)","(0.3214133968859014, 0.37430340926964045)","(0.3873838689916348, 0.3702709597029616)","(0.3213201327062716, 0.3784112901120761)","(0.36516110637249166, 0.3892553653611456)","(0.3434371116000185, 0.3918548149245611)","(0.46663320314634193, 0.41521022606007235)","(0.2969863327927807, 0.43370967749115563)","(0.5257961502719881, 0.4789239259866578)","(0.288241379327708, 0.49565421888878397)","(0.4719363361388663, 0.4975474396924605)","(0.25029201367935155, 0.5332136145838502)"
"(0.33827396998038733, 0.37952653205756065)","(0.34356384941470164, 0.3687483641234319)","(0.3502924031033112, 0.36763173834983087)","(0.3569146007091023, 0.3665675798774052)","(0.32468381607449204, 0.3720118556267184)","(0.3185834157994862, 0.37307483332974173)","(0.3127925380682341, 0.3740664419733291)","(0.3782147686659325, 0.36985618584639623)","(0.312544381562925, 0.37824822354427945)","(0.3576011822357052, 0.38883525445744793)","(0.33549020937828544, 0.3917416478648339)","(0.4609957475623338, 0.41522552270989405)","(0.28997243152353935, 0.43305275365189333)","(0.5176921067954788, 0.4815585623671135)","(0.2829600831706491, 0.4965306030008909)","(0.47101039375180787, 0.50550069098984)","(0.24525532511981268, 0.5336345660658717)"
"(0.32951271325558285, 0.37925126933273534)","(0.3342363944142578, 0.3684259174448079)","(0.34095738880284254, 0.36727361308111256)","(0.3473757879856313, 0.36617800044568904)","(0.31527702875070707, 0.3718442382651339)","(0.30919066752309354, 0.372990047250873)","(0.3034524600822615, 0.3740517986126443)","(0.3677571381861243, 0.3694791055364772)","(0.30289149694231626, 0.3783695809629977)","(0.3491769062055582, 0.388472646196962)","(0.3268756113408058, 0.3917617244876078)","(0.4546747830781079, 0.41522686909406703)","(0.28218551858877583, 0.4326151551066588)","(0.5107982324692486, 0.48354672670086607)","(0.2770257499807093, 0.49722923960163423)","(0.47144505721983754, 0.5141842946028109)","(0.23960162914577393, 0.5342489769964518)"
"(0.3201192589628675, 0.3791498097228567)","(0.3242022285372512, 0.36824740521557764)","(0.33094174892474515, 0.36703110102451286)","(0.337159490182406, 0.3658841073790916)","(0.3052301191505581, 0.37191365648816593)","(0.2991511504966902, 0.3731723136001541)","(0.29343440566029644, 0.37432340384919127)","(0.35660807771004793, 0.36914738456964014)","(0.2925431129190478, 0.3788241470332476)","(0.3402198709391221, 0.38821629210785635)","(0.31768412217671566, 0.3920347534276397)","(0.44748014079663123, 0.4152683018248685)","(0.2741402906207222, 0.432601324883931)","(0.5036726223005292, 0.48489988947803986)","(0.2696784222389996, 0.49790034823484464)","(0.47188226229105346, 0.5223126460066497)","(0.2333801385614427, 0.5351829699703041)"
"(0.3108425331421394, 0.3791548239462311)","(0.31435482540886506, 0.3681225530056417)","(0.32113409966299933, 0.3668421652072523)","(0.3271375478425511, 0.36564859129610117)","(0.29517308752853616, 0.3720901922468269)","(0.2889190114044649, 0.3734821680681419)","(0.2831062044088663, 0.374743744070992)","(0.34551155831152536, 0.3688758162907517)","(0.2814939233945528, 0.37954332667353075)","(0.33125585595488893, 0.3880898623894431)","(0.3083807113287339, 0.39251311161579316)","(0.43905337401481315, 0.41538193280046726)","(0.2645999108091662, 0.43341839160674756)","(0.4956885906227273, 0.48577549414479193)","(0.26058343250851584, 0.49911292977544364)","(0.4723356047988226, 0.5295998884803499)","(0.2254994341751917, 0.5370736017927435)"
"(0.3008678552015129, 0.37926166061754907)","(0.3039193748038416, 0.3680598201590548)","(0.31069254847395456, 0.36671032591577535)","(0.3164643119404095, 0.3654720738078616)","(0.28483273439751977, 0.3723566080584678)","(0.2783301221185081, 0.37389417503263644)","(0.27247079644169897, 0.3752719449413414)","(0.3339729870393845, 0.3686445396402229)","(0.27001191908385147, 0.38042896256580305)","(0.32145684568476357, 0.38807834702216193)","(0.29845334023306763, 0.39306886810245023)","(0.42954792558174404, 0.4155150154531706)","(0.25363056208842893, 0.4348110517004996)","(0.4867106703889408, 0.4862967851139738)","(0.25002139928318734, 0.5008793166189494)","(0.47213231655823423, 0.5349589051344468)","(0.21588856593156516, 0.5396158238113077)"
"(0.2899600210098126, 0.37966386102018457)","(0.29283358542235643, 0.3682434227499936)","(0.29962705864217243, 0.36682188774878133)","(0.30528010730143257, 0.3655383854340292)","(0.2737798137820412, 0.3728051180050376)","(0.26720184841495076, 0.37444516523179)","(0.2613546556873483, 0.37590419085987326)","(0.32229815677051565, 0.36863455766842435)","(0.25830653997568037, 0.3813806809745477)","(0.31053480332270156, 0.3883914198630904)","(0.2875257990299133, 0.39381899179278634)","(0.419009714901865, 0.41570951416220236)","(0.24127079171317495, 0.4363496145168394)","(0.4773025609952319, 0.48619132198931836)","(0.23748920507086516, 0.5026636425153925)","(0.4709694419568523, 0.5377520950802012)","(0.20448728235729413, 0.5424199690629843)"
"(0.2781398298092939, 0.3803360286431443)","(0.28112565453374916, 0.3686535011082548)","(0.28789684759987044, 0.3671675417528849)","(0.293630286321774, 0.36583851975994586)","(0.26193198061489614, 0.3734221710608564)","(0.2553996876542112, 0.37514353562624103)","(0.24943994294791286, 0.3766836057176131)","(0.31107219852211937, 0.3688602508642742)","(0.24633855673122013, 0.3824118433437711)","(0.29885823611335105, 0.3890309010074419)","(0.2757259498595641, 0.3947663519765956)","(0.4083602650043301, 0.41599226241067383)","(0.22916568735818538, 0.4381243179450233)","(0.4673250775376132, 0.48641767257299284)","(0.22508682008389877, 0.5043565746926494)","(0.4684214046646119, 0.5390887828695758)","(0.19133186239601613, 0.5454978894242608)"
"(0.2666692772667453, 0.381116622672493)","(0.26967457100089115, 0.36918057247753266)","(0.27631941885798184, 0.367628692538589)","(0.28215038133806897, 0.3662405075171063)","(0.25033823753292517, 0.374114169037982)","(0.24382577544742584, 0.3759036286449663)","(0.23771095477339876, 0.377518095892349)","(0.30030491357638905, 0.36924743555086836)","(0.23444309740355568, 0.38343393858218333)","(0.28751101092997744, 0.3897873215325237)","(0.26427838279234006, 0.39570073891075147)","(0.3977969686190296, 0.4163489352156241)","(0.21685595608952485, 0.4401440410625138)","(0.4574488108252599, 0.4867044882479814)","(0.21226877255456475, 0.5064741676642911)","(0.46388493884693593, 0.5403548866718811)","(0.17699179963354222, 0.5487092402709404)"
"(0.2550669967225109, 0.3820363076138894)","(0.2581880428504838, 0.3698696553846069)","(0.2647505985412292, 0.36826189178409074)","(0.2707339994487791, 0.36680757825747035)","(0.2389001062005277, 0.3749024845086619)","(0.23241027401182807, 0.3767205512884899)","(0.22622813353866456, 0.37837260843434894)","(0.28992852895132093, 0.3697537720759162)","(0.2230581694341211, 0.3843189088892556)","(0.2759323557078983, 0.3906892547796387)","(0.2529194781205043, 0.3965603303520282)","(0.38715745574666705, 0.41674146646664223)","(0.20473769237667297, 0.442161266759282)","(0.4484205413392661, 0.48673708135987326)","(0.19928514634395855, 0.5086240232129764)","(0.4586485988332407, 0.5411466738005074)","(0.1629609180427657, 0.551515668839009)"
"(0.2442084951695312, 0.3830571883902969)","(0.2475218382818165, 0.370753757742458)","(0.25399776306741495, 0.36910298786241214)","(0.2601553412167348, 0.3676104276052452)","(0.22852439070359304, 0.3757897474410103)","(0.2221373045569538, 0.3775943271763683)","(0.21596311765673046, 0.3792587685418304)","(0.28048921756811135, 0.37046333341609705)","(0.2131320677506623, 0.3850985641801838)","(0.26491190934236847, 0.39167902971203317)","(0.24233045187585608, 0.39741820020553476)","(0.3768773361658446, 0.41704814139501845)","(0.19391655025782328, 0.44385670448516723)","(0.4407033670198677, 0.4866060054663466)","(0.18797444380246717, 0.5103247899275571)","(0.452574031058448, 0.5416974535077336)","(0.15110831240535094, 0.5535269029490609)"
"(0.23460415078626695, 0.3842828182073748)","(0.23797587466823522, 0.3719233155667373)","(0.24431732088535868, 0.3702420841008085)","(0.25067096962517565, 0.36872444911436686)","(0.21951639937076306, 0.3768380257216375)","(0.21323699262731327, 0.3785865543049818)","(0.20704920992845743, 0.3802515311396769)","(0.2717004874786303, 0.37134065897592655)","(0.20448058551841725, 0.3858115083965674)","(0.2549100514753165, 0.3927894544490298)","(0.2328625851786225, 0.39827486525326705)","(0.3675288457970527, 0.41724563832883327)","(0.18489758736325906, 0.44502872582915876)","(0.43392404080270985, 0.48671126838052853)","(0.17907100207322166, 0.5115798465855483)","(0.44608835851673856, 0.5423697520802917)","(0.14219692339013537, 0.5547204480304597)"
"(0.22699829713725872, 0.3855400978129513)","(0.23028279879154354, 0.3732447483183906)","(0.2364877280724915, 0.37157316967879783)","(0.24298533290138385, 0.370060999076684)","(0.2124897971019883, 0.3779754144050589)","(0.20636962249979315, 0.3796493047739806)","(0.20013137804322628, 0.38130732210644)","(0.264347063355791, 0.37238434047410063)","(0.19771605240298362, 0.38652042846579737)","(0.2467672677932091, 0.39391448774260046)","(0.22532849812702194, 0.39908621659923627)","(0.3595822866841082, 0.41753007481981913)","(0.17754736723321896, 0.4457575446797983)","(0.42773315018707314, 0.48676206154145385)","(0.17161231951696926, 0.5121259048824277)","(0.4400143496223272, 0.5428417026301932)","(0.1361299652111283, 0.5553403203581886)"
"(0.22124515779507514, 0.38682698960348805)","(0.22439183975572125, 0.3746161033640383)","(0.23055563068195428, 0.3729507190919986)","(0.237177158187042, 0.37143463396525966)","(0.20712782223741535, 0.3792463099900945)","(0.20123408672276122, 0.3808586628703813)","(0.19491092860698742, 0.38251143318789904)","(0.2585670502730466, 0.37342361643875754)","(0.19266878335903892, 0.3873013089864691)","(0.24056307787383963, 0.39498386294136045)","(0.21956463238020368, 0.3999827915416183)","(0.35341070241583605, 0.4180915895458711)","(0.17229465400422406, 0.4461055705736298)","(0.4218340254191205, 0.4872706101074096)","(0.16551353582691236, 0.5123237163036864)","(0.43437234567595623, 0.5434910078426631)","(0.13286559092692868, 0.5561246744124774)"
"(0.21764496559307617, 0.388093946002303)","(0.22072306414306347, 0.37590058463992576)","(0.22692632859264547, 0.37423914684838155)","(0.23364072517081624, 0.3727168084441373)","(0.20369907748171265, 0.3804791587771799)","(0.1979319879433496, 0.3820602385314203)","(0.19158465090470478, 0.38370297178799817)","(0.25463605559233515, 0.374392898835781)","(0.18926897363646086, 0.388124310122782)","(0.23670174956043888, 0.39608376801430845)","(0.21580029763541897, 0.4010448613505828)","(0.3490314853219171, 0.41895565953288133)","(0.16772498016729812, 0.4463096119307147)","(0.41733214550918724, 0.4883183076248313)","(0.16088633638717667, 0.512574769261279)","(0.42940934519945695, 0.5443272860178037)","(0.13162069123385975, 0.5577321212330633)"
"(0.21496948578974628, 0.38915061415770197)","(0.2182088763494318, 0.37696799955445925)","(0.2245160171063079, 0.3752855409831164)","(0.23129797436835375, 0.373745619833887)","(0.2014545787881309, 0.3815362105419594)","(0.19577119007949825, 0.38310346174073473)","(0.1895917177130852, 0.3847224537309242)","(0.25171036299292077, 0.37520050752413103)","(0.1871618982447893, 0.3888542895272626)","(0.23400044493325156, 0.3970021680518472)","(0.2128940208322245, 0.4019951772439739)","(0.34634704696826524, 0.42021082588287034)","(0.1640164679163823, 0.4464862244529334)","(0.4137745804581062, 0.4897570267562832)","(0.15722828068377567, 0.5128744393239777)","(0.4253233789980838, 0.5450391291460525)","(0.13156598479875625, 0.5594851665007774)"
"(0.213661238481671, 0.3900213450679698)","(0.21713669525159868, 0.37778241136968915)","(0.22361014279730163, 0.3760842831679443)","(0.2304804406382826, 0.37452769362843197)","(0.20038367252110922, 0.3823532864347212)","(0.19476721916860118, 0.3839148235070964)","(0.1887786422784516, 0.3855053741476205)","(0.25025771846582334, 0.37587713757595065)","(0.18618658115535947, 0.38945338268935903)","(0.2328986306707347, 0.3978225472784829)","(0.21114625158287753, 0.40289917108895984)","(0.34506698289673443, 0.42169845444617104)","(0.1609961326236217, 0.4465293543183174)","(0.4110775507969187, 0.4916049271196763)","(0.1537211554728469, 0.5134287854452522)","(0.4215785892276506, 0.5456524962311871)","(0.13205304179158273, 0.5615474495576546)"
"(0.21319942554949603, 0.3907210517735471)","(0.2170230691388492, 0.37836004449771005)","(0.22372321829651354, 0.3766483269232415)","(0.23070742783846554, 0.3750665661616203)","(0.1999203595039728, 0.3829825869251244)","(0.1942726998896032, 0.3845753308498499)","(0.1884505121093808, 0.3861541531302713)","(0.24989255991849038, 0.376473706293773)","(0.18567353320288493, 0.3900323292036435)","(0.232959856311758, 0.3985484813476778)","(0.21010388294994703, 0.40378632842799744)","(0.34507869187490653, 0.423391237056061)","(0.15881219686883874, 0.4466259123145283)","(0.4093655365886109, 0.49371706800305204)","(0.151155028448794, 0.5139541727401717)","(0.41796438642592976, 0.5464778325774451)","(0.13246688889317862, 0.5640538408483936)"
"(0.21329603707179048, 0.3911380081465751)","(0.2175642650374721, 0.37866836317352487)","(0.22451887898025547, 0.37695363316780495)","(0.23161146633483315, 0.37535700469444966)","(0.20002602082449242, 0.3833399006189446)","(0.1942702278599039, 0.3849729912611711)","(0.18858089601937986, 0.3865475960961591)","(0.250308084112781, 0.3768884304103318)","(0.18562244894829663, 0.3904379123435432)","(0.23369297155967117, 0.39904113801626084)","(0.20957292508689962, 0.4044171190692553)","(0.3456336511320724, 0.4248809066616296)","(0.15725954375414308, 0.4467620283782065)","(0.40836449721198526, 0.4955771147232235)","(0.14922194035250547, 0.5145759871511751)","(0.4149688425667081, 0.547459187207522)","(0.13305187716836978, 0.566294687680709)"
"(0.2136762944551615, 0.3912130130893424)","(0.21848125012465563, 0.37867953171541097)","(0.225701753944506, 0.3769777900689134)","(0.23288906360422817, 0.37538411831244456)","(0.20050203702944427, 0.38337845624465783)","(0.1945563269939734, 0.3850535709402224)","(0.18893691765400636, 0.3866330631824087)","(0.25127961821767286, 0.3770793955642861)","(0.18582527884792338, 0.3906119278955571)","(0.23475304027120544, 0.3992341619966194)","(0.20932563993480666, 0.40468004769656524)","(0.34631163694641814, 0.4259509258059079)","(0.15623695960828482, 0.4469751399574858)","(0.4079578181246777, 0.49689907328787974)","(0.14784613369783878, 0.5153195355044103)","(0.4127364974894447, 0.5486359783819504)","(0.13362308152211022, 0.5679653085472979)"
"(0.2140654191062168, 0.39088686550413826)","(0.21949499157758862, 0.37836571444164635)","(0.2269764722852441, 0.37669838579384624)","(0.23423672712349397, 0.3751330161011304)","(0.20114978866560487, 0.3830514825307408)","(0.19492752120628226, 0.3847628360861668)","(0.18928570065881825, 0.38635791452614615)","(0.25258248940214423, 0.3770046873942956)","(0.1860739733580943, 0.39049617164618483)","(0.23579512630309257, 0.3990611980011415)","(0.20913428943473983, 0.40446361899375965)","(0.34669242559613056, 0.4263847570319277)","(0.1556432307600142, 0.44730268450050104)","(0.4080288847843251, 0.49739694970471093)","(0.14695185099865177, 0.5162101246260267)","(0.4114118910335996, 0.5500476243612651)","(0.13399557685935418, 0.5687610219408584)"
"(0.2141886324315639, 0.390100364293252)","(0.22032645657345978, 0.37769907567050925)","(0.2280476630984487, 0.37609300850988303)","(0.23535096436947384, 0.37458880714603254)","(0.20177065627975083, 0.38231220820567013)","(0.195180334411301, 0.3840465528981674)","(0.18939436867937348, 0.38566951026449714)","(0.2539920248351733, 0.3766223915390202)","(0.1861604829351386, 0.39003243938192605)","(0.2364742935120643, 0.3984558907422153)","(0.20877113552777088, 0.40365633764467096)","(0.3463557933593965, 0.4259658628827209)","(0.15537714353808163, 0.44778209945538694)","(0.40846108264856434, 0.4967847499814075)","(0.14646333476880222, 0.5172730613421731)","(0.41113956303863286, 0.5517335434060001)","(0.13398443808505586, 0.5683771463540888)"
